cluster_id,timestamp,temperature_ambiante_c,temperature_sol_c,humidite_ambiante,humidite_sol,azote_mg_kg,phosphore_mg_kg,potassium_mg_kg,ph
cluster_10,2024-01-17 19:30:00,19.5,22.9,74.0,64.8,134.4,29.1,195.0,7.03
cluster_01,2024-01-17 20:00:00,15.2,21.7,66.5,60.9,131.7,30.1,198.6,6.8
cluster_02,2024-01-17 20:00:00,14.3,22.2,67.0,67.2,133.3,29.8,193.3,6.82
cluster_03,2024-01-17 20:00:00,14.1,21.5,69.3,67.4,133.6,28.8,198.1,6.81
cluster_04,2024-01-17 20:00:00,14.8,21.6,62.7,68.4,133.2,29.0,193.8,6.88
cluster_05,2024-01-17 20:00:00,13.6,21.7,72.4,64.1,132.3,28.5,195.0,6.83
cluster_06,2024-01-17 20:00:00,13.5,22.5,67.8,65.0,132.2,29.7,190.5,6.84
cluster_07,2024-01-17 20:00:00,15.2,22.3,70.5,65.9,130.1,29.2,190.4,6.6
cluster_08,2024-01-17 20:00:00,15.2,22.4,62.9,64.6,133.0,30.2,193.6,6.78
cluster_09,2024-01-17 20:00:00,14.7,22.6,68.1,65.0,130.8,28.7,193.9,6.97
cluster_10,2024-01-17 20:00:00,15.1,21.8,69.1,63.5,133.5,29.1,193.0,7.09
cluster_01,2024-01-17 20:30:00,15.1,21.0,75.3,61.8,131.6,29.6,197.3,6.74
cluster_02,2024-01-17 20:30:00,14.2,21.5,75.8,68.1,133.1,29.4,192.0,6.77
cluster_03,2024-01-17 20:30:00,13.9,20.8,78.1,68.2,133.4,28.3,196.8,6.76
cluster_04,2024-01-17 20:30:00,14.6,20.8,71.5,69.3,133.1,28.6,192.5,6.82
cluster_05,2024-01-17 20:30:00,13.4,21.0,81.2,65.0,132.2,28.1,193.7,6.78
cluster_06,2024-01-17 20:30:00,13.4,21.8,76.6,65.9,132.0,29.3,189.2,6.79
cluster_07,2024-01-17 20:30:00,15.0,21.6,79.3,66.8,130.0,28.8,189.1,6.55
cluster_08,2024-01-17 20:30:00,15.0,21.7,71.7,65.5,132.9,29.8,192.3,6.72
cluster_09,2024-01-17 20:30:00,14.5,21.9,76.9,65.9,130.6,28.3,192.6,6.91
cluster_10,2024-01-17 20:30:00,14.9,21.1,77.9,64.4,133.4,28.7,191.7,7.04
cluster_01,2024-01-17 21:00:00,16.0,19.4,73.6,60.6,130.4,30.2,200.3,6.85
cluster_02,2024-01-17 21:00:00,15.1,19.9,74.2,67.0,132.0,29.9,195.0,6.87
cluster_03,2024-01-17 21:00:00,14.9,19.2,76.5,67.1,132.3,28.9,199.8,6.86
cluster_04,2024-01-17 21:00:00,15.5,19.3,69.9,68.1,131.9,29.2,195.5,6.93
cluster_05,2024-01-17 21:00:00,14.3,19.4,79.5,63.8,131.0,28.6,196.7,6.88
cluster_06,2024-01-17 21:00:00,14.3,20.2,75.0,64.7,130.9,29.9,192.2,6.89
cluster_07,2024-01-17 21:00:00,15.9,20.0,77.7,65.6,128.8,29.4,192.1,6.65
cluster_08,2024-01-17 21:00:00,15.9,20.1,70.1,64.3,131.7,30.3,195.4,6.83
cluster_09,2024-01-17 21:00:00,15.4,20.3,75.2,64.8,129.5,28.8,195.7,7.02
cluster_10,2024-01-17 21:00:00,15.8,19.5,76.3,63.2,132.2,29.3,194.7,7.14
cluster_01,2024-01-17 21:30:00,12.2,18.4,79.1,61.9,132.1,30.1,202.8,6.74
cluster_02,2024-01-17 21:30:00,11.3,18.9,79.6,68.2,133.7,29.8,197.5,6.76
cluster_03,2024-01-17 21:30:00,11.1,18.3,81.9,68.4,133.9,28.8,202.3,6.76
cluster_04,2024-01-17 21:30:00,11.8,18.3,75.3,69.4,133.6,29.1,198.0,6.82
cluster_05,2024-01-17 21:30:00,10.6,18.4,85.0,65.1,132.7,28.5,199.2,6.78
cluster_06,2024-01-17 21:30:00,10.5,19.3,80.4,66.0,132.5,29.8,194.7,6.78
cluster_07,2024-01-17 21:30:00,12.1,19.0,83.1,66.9,130.5,29.2,194.6,6.55
cluster_08,2024-01-17 21:30:00,12.2,19.1,75.5,65.6,133.4,30.2,197.8,6.72
cluster_09,2024-01-17 21:30:00,11.7,19.4,80.6,66.0,131.2,28.7,198.1,6.91
cluster_10,2024-01-17 21:30:00,12.1,18.6,81.7,64.5,133.9,29.2,197.2,7.04
cluster_01,2024-01-17 22:00:00,13.8,18.1,76.5,60.0,132.0,30.2,199.7,6.77
cluster_02,2024-01-17 22:00:00,12.9,18.6,77.0,66.4,133.5,29.9,194.4,6.79
cluster_03,2024-01-17 22:00:00,12.7,17.9,79.4,66.5,133.8,28.9,199.2,6.79
cluster_04,2024-01-17 22:00:00,13.4,18.0,72.8,67.6,133.5,29.2,194.9,6.85
cluster_05,2024-01-17 22:00:00,12.2,18.1,82.4,63.3,132.6,28.6,196.1,6.81
cluster_06,2024-01-17 22:00:00,12.1,18.9,77.8,64.2,132.4,29.9,191.7,6.82
cluster_07,2024-01-17 22:00:00,13.8,18.7,80.6,65.0,130.4,29.4,191.5,6.58
cluster_08,2024-01-17 22:00:00,13.8,18.8,72.9,63.8,133.3,30.4,194.8,6.75
cluster_09,2024-01-17 22:00:00,13.3,19.0,78.1,64.2,131.1,28.8,195.1,6.94
cluster_10,2024-01-17 22:00:00,13.7,18.2,79.2,62.7,133.8,29.3,194.2,7.07
cluster_01,2024-01-17 22:30:00,15.0,16.6,74.6,59.8,133.2,29.4,200.7,6.81
cluster_02,2024-01-17 22:30:00,14.1,17.1,75.1,66.2,134.7,29.2,195.4,6.83
cluster_03,2024-01-17 22:30:00,13.9,16.5,77.4,66.3,135.0,28.1,200.2,6.82
cluster_04,2024-01-17 22:30:00,14.6,16.5,70.8,67.3,134.7,28.4,195.9,6.89
cluster_05,2024-01-17 22:30:00,13.3,16.6,80.4,63.0,133.8,27.9,197.1,6.84
cluster_06,2024-01-17 22:30:00,13.3,17.5,75.9,63.9,133.6,29.1,192.7,6.85
cluster_07,2024-01-17 22:30:00,14.9,17.2,78.6,64.8,131.6,28.6,192.5,6.61
cluster_08,2024-01-17 22:30:00,14.9,17.3,71.0,63.5,134.4,29.6,195.8,6.79
cluster_09,2024-01-17 22:30:00,14.4,17.6,76.1,63.9,132.2,28.1,196.1,6.98
cluster_10,2024-01-17 22:30:00,14.8,16.8,77.2,62.4,135.0,28.5,195.2,7.1
cluster_01,2024-01-17 23:00:00,10.3,17.0,75.9,58.8,131.1,30.4,199.8,6.69
cluster_02,2024-01-17 23:00:00,9.4,17.5,76.4,65.2,132.7,30.1,194.5,6.71
cluster_03,2024-01-17 23:00:00,9.2,16.8,78.8,65.3,133.0,29.1,199.3,6.71
cluster_04,2024-01-17 23:00:00,9.8,16.9,72.2,66.3,132.7,29.4,195.0,6.77
cluster_05,2024-01-17 23:00:00,8.6,17.0,81.8,62.1,131.8,28.9,196.2,6.73
cluster_06,2024-01-17 23:00:00,8.6,17.8,77.2,62.9,131.6,30.1,191.7,6.73
cluster_07,2024-01-17 23:00:00,10.2,17.6,80.0,63.8,129.5,29.6,191.6,6.5
cluster_08,2024-01-17 23:00:00,10.2,17.7,72.3,62.5,132.4,30.6,194.8,6.67
cluster_09,2024-01-17 23:00:00,9.7,17.9,77.5,63.0,130.2,29.1,195.1,6.86
cluster_10,2024-01-17 23:00:00,10.1,17.1,78.6,61.4,133.0,29.5,194.2,6.98
cluster_01,2024-01-17 23:30:00,12.8,15.1,81.5,59.2,131.5,30.0,199.5,6.68
cluster_02,2024-01-17 23:30:00,11.9,15.6,82.0,65.5,133.1,29.7,194.2,6.7
cluster_03,2024-01-17 23:30:00,11.6,15.0,84.3,65.6,133.4,28.7,199.0,6.69
cluster_04,2024-01-17 23:30:00,12.3,15.0,77.7,66.7,133.1,28.9,194.7,6.75
cluster_05,2024-01-17 23:30:00,11.1,15.1,87.4,62.4,132.2,28.4,195.9,6.71
cluster_06,2024-01-17 23:30:00,11.1,16.0,82.8,63.3,132.0,29.7,191.5,6.72
cluster_07,2024-01-17 23:30:00,12.7,15.7,85.5,64.2,129.9,29.1,191.3,6.48
cluster_08,2024-01-17 23:30:00,12.7,15.8,77.9,62.9,132.8,30.1,194.6,6.65
cluster_09,2024-01-17 23:30:00,12.2,16.1,83.0,63.3,130.6,28.6,194.9,6.84
cluster_10,2024-01-17 23:30:00,12.6,15.2,84.1,61.8,133.4,29.0,194.0,6.97
cluster_01,2024-01-18 00:00:00,12.8,14.2,82.3,59.7,131.5,30.2,200.7,6.69
cluster_02,2024-01-18 00:00:00,11.9,14.7,82.8,66.0,133.1,29.9,195.4,6.71
cluster_03,2024-01-18 00:00:00,11.7,14.1,85.1,66.1,133.4,28.9,200.2,6.7
cluster_04,2024-01-18 00:00:00,12.4,14.1,78.5,67.2,133.1,29.2,195.9,6.76
cluster_05,2024-01-18 00:00:00,11.1,14.2,88.2,62.9,132.2,28.6,197.1,6.72
cluster_06,2024-01-18 00:00:00,11.1,15.1,83.6,63.8,132.0,29.9,192.7,6.73
cluster_07,2024-01-18 00:00:00,12.7,14.9,86.3,64.7,129.9,29.4,192.5,6.49
cluster_08,2024-01-18 00:00:00,12.7,15.0,78.7,63.4,132.8,30.4,195.8,6.67
cluster_09,2024-01-18 00:00:00,12.2,15.2,83.8,63.8,130.6,28.8,196.1,6.85
cluster_10,2024-01-18 00:00:00,12.6,14.4,84.9,62.3,133.4,29.3,195.2,6.98
cluster_01,2024-01-18 00:30:00,13.7,13.7,78.6,56.7,132.6,29.8,199.2,6.83
cluster_02,2024-01-18 00:30:00,12.8,14.2,79.1,63.0,134.2,29.5,193.9,6.85
cluster_03,2024-01-18 00:30:00,12.5,13.6,81.4,63.2,134.5,28.5,198.7,6.84
cluster_04,2024-01-18 00:30:00,13.2,13.6,74.8,64.2,134.1,28.7,194.4,6.9
cluster_05,2024-01-18 00:30:00,12.0,13.7,84.5,59.9,133.2,28.2,195.6,6.86
cluster_06,2024-01-18 00:30:00,11.9,14.6,79.9,60.8,133.0,29.5,191.2,6.87
cluster_07,2024-01-18 00:30:00,13.6,14.3,82.6,61.7,131.0,28.9,191.0,6.63
cluster_08,2024-01-18 00:30:00,13.6,14.4,75.0,60.4,133.9,29.9,194.3,6.8
cluster_09,2024-01-18 00:30:00,13.1,14.7,80.2,60.8,131.7,28.4,194.6,6.99
cluster_10,2024-01-18 00:30:00,13.5,13.9,81.2,59.3,134.4,28.8,193.7,7.12
cluster_01,2024-01-18 01:00:00,10.8,13.3,82.7,57.3,131.2,30.1,199.8,6.74
cluster_02,2024-01-18 01:00:00,9.9,13.8,83.2,63.7,132.8,29.8,194.5,6.76
cluster_03,2024-01-18 01:00:00,9.7,13.1,85.6,63.8,133.1,28.8,199.3,6.75
cluster_04,2024-01-18 01:00:00,10.4,13.1,79.0,64.9,132.7,29.1,195.0,6.81
cluster_05,2024-01-18 01:00:00,9.2,13.3,88.6,60.6,131.9,28.5,196.2,6.77
cluster_06,2024-01-18 01:00:00,9.1,14.1,84.0,61.5,131.7,29.8,191.8,6.78
cluster_07,2024-01-18 01:00:00,10.8,13.9,86.8,62.4,129.6,29.3,191.6,6.54
cluster_08,2024-01-18 01:00:00,10.8,14.0,79.1,61.1,132.5,30.2,194.9,6.71
cluster_09,2024-01-18 01:00:00,10.3,14.2,84.3,61.5,130.3,28.7,195.2,6.9
cluster_10,2024-01-18 01:00:00,10.7,13.4,85.4,60.0,133.0,29.2,194.3,7.03
cluster_01,2024-01-18 01:30:00,11.0,12.4,75.0,60.7,131.5,29.8,199.9,6.89
cluster_02,2024-01-18 01:30:00,10.1,12.9,75.5,67.0,133.1,29.5,194.6,6.91
cluster_03,2024-01-18 01:30:00,9.9,12.2,77.8,67.2,133.4,28.5,199.4,6.91
cluster_04,2024-01-18 01:30:00,10.6,12.3,71.2,68.2,133.0,28.7,195.1,6.97
cluster_05,2024-01-18 01:30:00,9.4,12.4,80.9,63.9,132.1,28.2,196.3,6.93
cluster_06,2024-01-18 01:30:00,9.3,13.2,76.3,64.8,131.9,29.4,191.8,6.93
cluster_07,2024-01-18 01:30:00,11.0,13.0,79.0,65.7,129.9,28.9,191.7,6.69
cluster_08,2024-01-18 01:30:00,11.0,13.1,71.4,64.4,132.8,29.9,194.9,6.87
cluster_09,2024-01-18 01:30:00,10.5,13.3,76.6,64.8,130.6,28.4,195.2,7.06
cluster_10,2024-01-18 01:30:00,10.9,12.5,77.6,63.3,133.3,28.8,194.3,7.18
cluster_01,2024-01-18 02:00:00,14.3,11.7,78.6,60.1,131.7,29.8,198.6,6.74
cluster_02,2024-01-18 02:00:00,13.4,12.2,79.1,66.5,133.3,29.6,193.3,6.76
cluster_03,2024-01-18 02:00:00,13.2,11.6,81.4,66.6,133.6,28.5,198.1,6.75
cluster_04,2024-01-18 02:00:00,13.8,11.6,74.8,67.6,133.3,28.8,193.8,6.81
cluster_05,2024-01-18 02:00:00,12.6,11.7,84.5,63.4,132.4,28.3,195.0,6.77
cluster_06,2024-01-18 02:00:00,12.6,12.6,79.9,64.2,132.2,29.5,190.6,6.78
cluster_07,2024-01-18 02:00:00,14.2,12.3,82.7,65.1,130.1,29.0,190.4,6.54
cluster_08,2024-01-18 02:00:00,14.2,12.4,75.0,63.8,133.0,30.0,193.7,6.71
cluster_09,2024-01-18 02:00:00,13.7,12.7,80.2,64.3,130.8,28.5,194.0,6.9
cluster_10,2024-01-18 02:00:00,14.1,11.9,81.2,62.7,133.6,28.9,193.1,7.03
cluster_01,2024-01-18 02:30:00,14.5,12.5,73.7,60.0,131.4,30.3,200.6,6.77
cluster_02,2024-01-18 02:30:00,13.6,13.0,74.2,66.3,133.0,30.1,195.3,6.79
cluster_03,2024-01-18 02:30:00,13.4,12.3,76.6,66.4,133.3,29.0,200.1,6.79
cluster_04,2024-01-18 02:30:00,14.1,12.4,70.0,67.5,132.9,29.3,195.8,6.85
cluster_05,2024-01-18 02:30:00,12.8,12.5,79.6,63.2,132.0,28.8,197.0,6.81
cluster_06,2024-01-18 02:30:00,12.8,13.3,75.0,64.1,131.8,30.0,192.6,6.81
cluster_07,2024-01-18 02:30:00,14.4,13.1,77.8,65.0,129.8,29.5,192.4,6.58
cluster_08,2024-01-18 02:30:00,14.4,13.2,70.1,63.7,132.7,30.5,195.7,6.75
cluster_09,2024-01-18 02:30:00,14.0,13.4,75.3,64.1,130.5,29.0,196.0,6.94
cluster_10,2024-01-18 02:30:00,14.4,12.6,76.4,62.6,133.2,29.4,195.1,7.06
cluster_01,2024-01-18 03:00:00,15.1,12.0,73.7,60.7,130.8,29.9,199.1,6.84
cluster_02,2024-01-18 03:00:00,14.2,12.5,74.2,67.0,132.4,29.6,193.9,6.86
cluster_03,2024-01-18 03:00:00,14.0,11.8,76.5,67.2,132.7,28.6,198.6,6.86
cluster_04,2024-01-18 03:00:00,14.7,11.9,69.9,68.2,132.4,28.9,194.4,6.92
cluster_05,2024-01-18 03:00:00,13.5,12.0,79.6,63.9,131.5,28.3,195.6,6.87
cluster_06,2024-01-18 03:00:00,13.4,12.8,75.0,64.8,131.3,29.6,191.1,6.88
cluster_07,2024-01-18 03:00:00,15.1,12.6,77.7,65.7,129.2,29.1,190.9,6.64
cluster_08,2024-01-18 03:00:00,15.1,12.7,70.1,64.4,132.1,30.1,194.2,6.82
cluster_09,2024-01-18 03:00:00,14.6,12.9,75.2,64.8,129.9,28.5,194.5,7.01
cluster_10,2024-01-18 03:00:00,15.0,12.1,76.3,63.3,132.7,29.0,193.6,7.13
cluster_01,2024-01-18 03:30:00,16.1,11.0,73.8,61.7,131.3,30.0,198.4,6.86
cluster_02,2024-01-18 03:30:00,15.2,11.5,74.3,68.0,132.9,29.7,193.1,6.88
cluster_03,2024-01-18 03:30:00,14.9,10.8,76.6,68.1,133.2,28.7,197.9,6.88
cluster_04,2024-01-18 03:30:00,15.6,10.9,70.0,69.2,132.9,29.0,193.6,6.94
cluster_05,2024-01-18 03:30:00,14.4,11.0,79.7,64.9,132.0,28.4,194.8,6.9
cluster_06,2024-01-18 03:30:00,14.4,11.8,75.1,65.8,131.8,29.7,190.4,6.91
cluster_07,2024-01-18 03:30:00,16.0,11.6,77.8,66.7,129.7,29.1,190.2,6.67
cluster_08,2024-01-18 03:30:00,16.0,11.7,70.2,65.4,132.6,30.1,193.5,6.84
cluster_09,2024-01-18 03:30:00,15.5,11.9,75.4,65.8,130.4,28.6,193.8,7.03
cluster_10,2024-01-18 03:30:00,15.9,11.1,76.4,64.3,133.1,29.1,192.9,7.16
cluster_01,2024-01-18 04:00:00,15.4,11.6,68.9,60.9,132.0,30.1,199.9,6.87
cluster_02,2024-01-18 04:00:00,14.5,12.1,69.4,67.2,133.6,29.8,194.6,6.89
cluster_03,2024-01-18 04:00:00,14.3,11.5,71.7,67.4,133.9,28.8,199.4,6.88
cluster_04,2024-01-18 04:00:00,15.0,11.5,65.1,68.4,133.5,29.1,195.1,6.94
cluster_05,2024-01-18 04:00:00,13.7,11.6,74.8,64.1,132.6,28.5,196.3,6.9
cluster_06,2024-01-18 04:00:00,13.7,12.5,70.2,65.0,132.5,29.8,191.9,6.91
cluster_07,2024-01-18 04:00:00,15.3,12.3,72.9,65.9,130.4,29.3,191.7,6.67
cluster_08,2024-01-18 04:00:00,15.3,12.4,65.3,64.6,133.3,30.3,195.0,6.84
cluster_09,2024-01-18 04:00:00,14.8,12.6,70.5,65.0,131.1,28.7,195.3,7.03
cluster_10,2024-01-18 04:00:00,15.2,11.8,71.5,63.5,133.8,29.2,194.4,7.16
cluster_01,2024-01-18 04:30:00,17.7,12.3,68.0,61.1,130.3,30.0,198.2,6.82
cluster_02,2024-01-18 04:30:00,16.8,12.8,68.5,67.5,131.9,29.8,192.9,6.84
cluster_03,2024-01-18 04:30:00,16.6,12.1,70.8,67.6,132.2,28.7,197.7,6.84
cluster_04,2024-01-18 04:30:00,17.3,12.2,64.2,68.6,131.8,29.0,193.4,6.9
cluster_05,2024-01-18 04:30:00,16.0,12.3,73.9,64.3,130.9,28.5,194.6,6.86
cluster_06,2024-01-18 04:30:00,16.0,13.1,69.3,65.2,130.8,29.7,190.1,6.87
cluster_07,2024-01-18 04:30:00,17.6,12.9,72.0,66.1,128.7,29.2,190.0,6.63
cluster_08,2024-01-18 04:30:00,17.6,13.0,64.4,64.8,131.6,30.2,193.2,6.8
cluster_09,2024-01-18 04:30:00,17.1,13.2,69.6,65.3,129.4,28.7,193.6,6.99
cluster_10,2024-01-18 04:30:00,17.5,12.4,70.6,63.7,132.1,29.1,192.6,7.12
cluster_01,2024-01-18 05:00:00,18.8,11.8,69.7,63.2,131.2,30.0,199.2,6.81
cluster_02,2024-01-18 05:00:00,17.9,12.3,70.2,69.5,132.8,29.7,194.0,6.83
cluster_03,2024-01-18 05:00:00,17.7,11.7,72.5,69.7,133.1,28.7,198.7,6.83
cluster_04,2024-01-18 05:00:00,18.4,11.7,65.9,70.7,132.7,28.9,194.5,6.89
cluster_05,2024-01-18 05:00:00,17.1,11.8,75.6,66.4,131.8,28.4,195.7,6.85
cluster_06,2024-01-18 05:00:00,17.1,12.7,71.0,67.3,131.7,29.6,191.2,6.86
cluster_07,2024-01-18 05:00:00,18.7,12.4,73.7,68.2,129.6,29.1,191.0,6.62
cluster_08,2024-01-18 05:00:00,18.7,12.6,66.1,66.9,132.5,30.1,194.3,6.79
cluster_09,2024-01-18 05:00:00,18.2,12.8,71.3,67.3,130.3,28.6,194.6,6.98
cluster_10,2024-01-18 05:00:00,18.6,12.0,72.3,65.8,133.0,29.0,193.7,7.11
cluster_01,2024-01-18 05:30:00,18.3,12.3,62.4,62.1,130.5,30.0,199.2,6.79
cluster_02,2024-01-18 05:30:00,17.4,12.8,62.9,68.4,132.1,29.7,193.9,6.81
cluster_03,2024-01-18 05:30:00,17.2,12.1,65.2,68.5,132.4,28.7,198.7,6.81
cluster_04,2024-01-18 05:30:00,17.9,12.2,58.6,69.6,132.0,29.0,194.4,6.87
cluster_05,2024-01-18 05:30:00,16.6,12.3,68.3,65.3,131.2,28.4,195.6,6.83
cluster_06,2024-01-18 05:30:00,16.6,13.1,63.7,66.2,131.0,29.7,191.1,6.83
cluster_07,2024-01-18 05:30:00,18.2,12.9,66.4,67.1,128.9,29.1,191.0,6.6
cluster_08,2024-01-18 05:30:00,18.2,13.0,58.8,65.8,131.8,30.1,194.2,6.77
cluster_09,2024-01-18 05:30:00,17.7,13.2,63.9,66.2,129.6,28.6,194.5,6.96
cluster_10,2024-01-18 05:30:00,18.1,12.4,65.0,64.7,132.3,29.1,193.6,7.09
cluster_01,2024-01-18 06:00:00,23.2,13.4,64.0,64.8,132.0,30.4,200.4,6.8
cluster_02,2024-01-18 06:00:00,22.3,13.9,64.5,71.2,133.6,30.1,195.2,6.82
cluster_03,2024-01-18 06:00:00,22.1,13.2,66.8,71.3,133.9,29.1,199.9,6.82
cluster_04,2024-01-18 06:00:00,22.8,13.3,60.2,72.3,133.5,29.4,195.7,6.88
cluster_05,2024-01-18 06:00:00,21.5,13.4,69.9,68.0,132.6,28.8,196.9,6.84
cluster_06,2024-01-18 06:00:00,21.5,14.2,65.3,68.9,132.5,30.1,192.4,6.84
cluster_07,2024-01-18 06:00:00,23.1,14.0,68.0,69.8,130.4,29.5,192.2,6.61
cluster_08,2024-01-18 06:00:00,23.1,14.1,60.4,68.5,133.3,30.5,195.5,6.78
cluster_09,2024-01-18 06:00:00,22.7,14.3,65.6,68.9,131.1,29.0,195.8,6.97
cluster_10,2024-01-18 06:00:00,23.1,13.5,66.6,67.4,133.8,29.5,194.9,7.09
cluster_01,2024-01-18 06:30:00,22.2,14.7,55.5,62.3,129.8,29.9,199.7,6.74
cluster_02,2024-01-18 06:30:00,21.3,15.2,56.0,68.6,131.4,29.6,194.4,6.76
cluster_03,2024-01-18 06:30:00,21.1,14.6,58.3,68.8,131.7,28.6,199.2,6.75
cluster_04,2024-01-18 06:30:00,21.7,14.6,51.7,69.8,131.3,28.9,194.9,6.81
cluster_05,2024-01-18 06:30:00,20.5,14.7,61.4,65.5,130.4,28.3,196.1,6.77
cluster_06,2024-01-18 06:30:00,20.5,15.6,56.8,66.4,130.3,29.6,191.6,6.78
cluster_07,2024-01-18 06:30:00,22.1,15.3,59.5,67.3,128.2,29.1,191.5,6.54
cluster_08,2024-01-18 06:30:00,22.1,15.4,51.9,66.0,131.1,30.0,194.7,6.71
cluster_09,2024-01-18 06:30:00,21.6,15.7,57.1,66.4,128.9,28.5,195.1,6.9
cluster_10,2024-01-18 06:30:00,22.0,14.9,58.1,64.9,131.6,29.0,194.1,7.03
cluster_01,2024-01-18 07:00:00,20.7,15.7,57.9,67.0,130.5,29.9,199.0,6.72
cluster_02,2024-01-18 07:00:00,19.8,16.2,58.4,73.4,132.1,29.7,193.7,6.74
cluster_03,2024-01-18 07:00:00,19.6,15.6,60.7,73.5,132.4,28.7,198.5,6.74
cluster_04,2024-01-18 07:00:00,20.3,15.6,54.1,74.5,132.1,28.9,194.2,6.8
cluster_05,2024-01-18 07:00:00,19.0,15.7,63.8,70.3,131.2,28.4,195.4,6.76
cluster_06,2024-01-18 07:00:00,19.0,16.6,59.2,71.2,131.0,29.6,191.0,6.76
cluster_07,2024-01-18 07:00:00,20.6,16.4,61.9,72.0,128.9,29.1,190.8,6.53
cluster_08,2024-01-18 07:00:00,20.6,16.5,54.3,70.8,131.8,30.1,194.1,6.7
cluster_09,2024-01-18 07:00:00,20.1,16.7,59.5,71.2,129.6,28.6,194.4,6.89
cluster_10,2024-01-18 07:00:00,20.5,15.9,60.5,69.6,132.4,29.0,193.5,7.01
cluster_01,2024-01-18 07:30:00,24.5,17.0,58.2,66.8,131.3,30.1,200.0,6.76
cluster_02,2024-01-18 07:30:00,23.6,17.5,58.7,73.2,132.9,29.8,194.7,6.78
cluster_03,2024-01-18 07:30:00,23.3,16.8,61.0,73.3,133.2,28.8,199.5,6.78
cluster_04,2024-01-18 07:30:00,24.0,16.8,54.4,74.3,132.8,29.1,195.2,6.84
cluster_05,2024-01-18 07:30:00,22.8,17.0,64.1,70.0,131.9,28.5,196.4,6.8
cluster_06,2024-01-18 07:30:00,22.8,17.8,59.5,70.9,131.7,29.8,192.0,6.8
cluster_07,2024-01-18 07:30:00,24.4,17.6,62.2,71.8,129.7,29.3,191.8,6.57
cluster_08,2024-01-18 07:30:00,24.4,17.7,54.6,70.5,132.6,30.2,195.1,6.74
cluster_09,2024-01-18 07:30:00,23.9,17.9,59.7,71.0,130.4,28.7,195.4,6.93
cluster_10,2024-01-18 07:30:00,24.3,17.1,60.8,69.4,133.1,29.2,194.5,7.06
cluster_01,2024-01-18 08:00:00,22.9,18.0,44.1,67.1,132.2,30.1,200.7,6.75
cluster_02,2024-01-18 08:00:00,22.1,18.5,44.6,73.4,133.8,29.8,195.4,6.78
cluster_03,2024-01-18 08:00:00,21.8,17.8,46.9,73.6,134.1,28.8,200.1,6.77
cluster_04,2024-01-18 08:00:00,22.5,17.9,40.3,74.6,133.7,29.1,195.9,6.83
cluster_05,2024-01-18 08:00:00,21.3,18.0,50.0,70.3,132.8,28.5,197.1,6.79
cluster_06,2024-01-18 08:00:00,21.2,18.8,45.4,71.2,132.7,29.8,192.6,6.8
cluster_07,2024-01-18 08:00:00,22.9,18.6,48.1,72.1,130.6,29.3,192.5,6.56
cluster_08,2024-01-18 08:00:00,22.9,18.7,40.5,70.8,133.5,30.2,195.7,6.73
cluster_09,2024-01-18 08:00:00,22.4,18.9,45.6,71.2,131.3,28.7,196.0,6.92
cluster_10,2024-01-18 08:00:00,22.8,18.1,46.7,69.7,134.0,29.2,195.1,7.05
cluster_01,2024-01-18 08:30:00,26.5,18.5,46.9,68.7,130.9,30.1,199.6,6.74
cluster_02,2024-01-18 08:30:00,25.6,19.0,47.4,75.1,132.5,29.8,194.3,6.76
cluster_03,2024-01-18 08:30:00,25.3,18.4,49.8,75.2,132.7,28.8,199.1,6.76
cluster_04,2024-01-18 08:30:00,26.0,18.4,43.2,76.2,132.4,29.1,194.8,6.82
cluster_05,2024-01-18 08:30:00,24.8,18.5,52.8,71.9,131.5,28.6,196.0,6.77
cluster_06,2024-01-18 08:30:00,24.8,19.3,48.2,72.8,131.3,29.8,191.6,6.78
cluster_07,2024-01-18 08:30:00,26.4,19.1,51.0,73.7,129.3,29.3,191.4,6.54
cluster_08,2024-01-18 08:30:00,26.4,19.2,43.3,72.4,132.2,30.3,194.7,6.72
cluster_09,2024-01-18 08:30:00,25.9,19.5,48.5,72.9,130.0,28.8,195.0,6.91
cluster_10,2024-01-18 08:30:00,26.3,18.6,49.6,71.3,132.7,29.2,194.1,7.03
cluster_01,2024-01-18 09:00:00,27.8,19.5,49.1,70.2,130.5,30.0,198.9,6.8
cluster_02,2024-01-18 09:00:00,26.9,20.0,49.6,76.6,132.0,29.7,193.6,6.82
cluster_03,2024-01-18 09:00:00,26.7,19.3,51.9,76.7,132.3,28.7,198.4,6.81
cluster_04,2024-01-18 09:00:00,27.4,19.3,45.3,77.7,132.0,29.0,194.1,6.88
cluster_05,2024-01-18 09:00:00,26.1,19.5,55.0,73.5,131.1,28.4,195.3,6.83
cluster_06,2024-01-18 09:00:00,26.1,20.3,50.4,74.3,130.9,29.7,190.9,6.84
cluster_07,2024-01-18 09:00:00,27.7,20.1,53.1,75.2,128.9,29.2,190.7,6.6
cluster_08,2024-01-18 09:00:00,27.7,20.2,45.5,73.9,131.7,30.1,194.0,6.78
cluster_09,2024-01-18 09:00:00,27.2,20.4,50.7,74.4,129.5,28.6,194.3,6.96
cluster_10,2024-01-18 09:00:00,27.7,19.6,51.7,72.8,132.3,29.1,193.4,7.09
cluster_01,2024-01-18 09:30:00,25.5,20.1,45.0,69.7,132.4,29.6,197.3,6.81
